content
"教你如何识别苗族谎言（一）为什么说土家族是汉族,教你识别苗族谎言（二）潘光旦教授到底说了什么？ 苗族吧的经典谎言之一土家族一开始是被当作汉族的。你们那个田心桃一开始是苗族。她外婆都是苗族。-------------真相1--------------清朝灭亡后，中国只承认汉、满、蒙、回、藏。也就是常说的五族共和。这是写在历史书上的。还是学生的可以自己问老师。现在的民族分类是1949年中华人民共和国成立后才开始。真相就简单了。苗族也好，土家族也好，壮族也好，以前都是被当作汉族。所以我们可以发现苗族的居心很险恶，只谈说土家族以前被识别为汉族，怎么就不谈自己以前也是汉族。呵呵。--------------真相2--------------田心桃为什么一开始被识别为苗族。民族识别是大工程，有先来后到，全国56个民族直到1987年才基本识别完毕。难道要说1987才识别出来的民族就是假的吗？你们一个民间组织（苗学会）何时具有官方的权威力了？苗族仅仅被先识别了而已，统计时还错误的把土家族统计为苗族。所以才有了后来田心桃上北京要求区别开来。识别时间是1956年，仅仅比苗族晚了一点而已。土家族说的毕兹语是属于藏缅语（*这是民族识别时最重要的依据），语法具有典型的黏着语特征（和日语语法差不多）。明显区别于苗族的苗语。苗语是苗瑶语，语法类似于汉语。进行识别工作的都是汉族，弄错了不要紧。但是一些有政治目的的苗族就开始大作文章了。至于田心桃外婆一直保持苗族身份也被苗族吧的深水客作为某种证据。其实，他们傻了，这恰好说明了，真的土家族不说谎。外婆是苗族就是苗族勿需改。苗族、土家族、汉族一直交错混居。家里同时有几个民族奇怪吗？苗族家里也有其他族啊。到深水客嘴里就避而不谈了。说的好像苗族不和外族通婚一样。----------------------------奉劝苗族吧的苗族一句话人在做，天在看。你们苗族自己有特殊政治要求不要老是扯我们土家族进去。我们没有兴趣。你们自己玩火就够了。 到时候联手换回百年平安"
现在真正的土家族应该不对了吧！ NA 目测美女
喜欢上了一个土家族的女生 我汉族的，来问下汉族追土家族女生该注意点什么呢？会不会有习俗差异啊？貌似她对我也有感觉，感觉一起走下去的可能性很大。就是不知道以后去她家会不会遇到什么习俗不同之处，我挺喜欢户外活动，所以很想和她一起去她家那里看看风景 真心
今天回来就感冒了，我大武陵确实要冷一点 NA NA
给你一个月的时间，也是给我自己时间！ NA 结婚的孩子伤不起
土家族的贤妻良母！ NA 都住上洋房了
大家都来说说，我们在吧里讨论点什么好呢？？ 我是来征求一下意见，希望与众友一道确定一下贴吧主题，终日这么水也不是办法 @smile绿茗清风 这家伙最近怎么不发发帖了
巾帼英雄秦良玉！！！！！！ http://v.qq.com/boke/page/g/0/z/g0124ck86oz.html 汉族
考试结束，回家过年了，只有看见头缠青丝帕子的老人才知故乡近了 图片来自：木葉情歌的百度相册 已经回去了？
我想问问你地家锦在你们土族是指什么？求详解求图。在线等， 我想问问你地家锦在你们土族是指什么？求详解求图。在线等， 这是土家族吧，不是土族，这是两个民族。表示好像没听过地家锦这名词啊，难道指的是西兰卡普（土家织锦）？寡闻了
有人有土家族，土家话的详细资料就请贴一下，等大神 我们的主题还是弘扬土家文化 二楼————感谢最美的时光有你陪着我，那些年没白费　　　--来自助手版贴吧客户端
这么早起床，累 NA 你那居然天亮了？
【14.1.5《祖国》土家板凳龙神乎其技，“师兄”祝家家感人归队】 跃上磨儿秋，彝族少男少女们打歌传情；拉开满月弓，锡伯族勇士策马射雕。本期《我爱我的祖国》以“民族运动会”为题，介绍了极具特色的彝族磨儿秋和锡伯族弓箭。节目现场，以周群和周瑾为队长的明星战队，玩游戏抢答题，忙得不亦乐乎。到了后来的土家族板凳龙舞环节，带来的乐趣更是层出不穷。更多精彩内容，敬请期待本周日（1月5日）21:15分湖北卫视《我爱我的祖国》，“国民闺蜜”大左将与薛之谦、祝家家一起，感受土家板凳龙的乐趣！ 在策马弯弓环节表现平平的祝家家，到了板凳龙环节，给大家带来不少惊喜。看着薛之谦他们玩笑似的把板凳龙玩成了“磕头龙”，“忍无可忍”的祝家家终于压轴出场，亲自示范如何正确舞起“土家板凳龙”。
土家人！ 大家好，我也是土家人，就是不会说土家语，从小没听过。希望以后可以慢慢学会自己家族的语言。 加油！
我明明看见有那么多新人进来，你们敢不敢说句话 NA 还真不敢。不知道他们的需求。
在吧里这么久了，大家都不认识，大家来自我介绍吧！ 楼主石柱人 NA
十大少数民族女星土家族占两位 阿朵许晴。　土家族都是土家族的两位美女，阿朵和许晴都体现出了明显的多样性。许晴是个乖乖女，淑女类别的，而阿朵却很狂野。见过本人，美女就是美女！不光是外形，就连气质都与众不同。 喜欢阿朵
我去考试了，愿白虎神保佑 哥哥我心头慌，上呀上考场呀呼黑 会保护你的
作为土家族人，我很自豪！ 壮哉我土家好民族！！ 一般我是实在看不混苗吧的人，一天不好好宣传自己，就来胡搅蛮缠
土家族老照片（卡隆阿尼毕兹卡） NA （卡隆阿尼毕兹卡大聂希）
【号外】今晚十点酉阳吧拜吧去，大家都来跟上节奏 如题，你们要是敢让我一个人去你们就挂了，各种挂 几个意思，哀家盯得眼都酸了，你们就不表个态
印江团龙土家族文化村 NA NA
土家山寨也通动车了，小可不日将启程，有丢丢激动 改日为大家做直播 哪儿啊？？？？？？？？？
作为土家族人，我一句土家语都不会说 NA 其实我只有一半是土家族血统，有一半是苗族的，但是苗族语言也不会说
【来人啊！去拜吧】今晚9点恩施吧，我已经踩好点了，有空的都来 一支穿云箭，百万同族来相见 这个贴不能沉
我不做盗图哥，我只做贴吧的搬运工 同为藏缅民族，看人家多霸气 NA
土家腊肉 土家人家家都兴喂年猪，主要是图过年时有肉吃，过年吃不完的，土家人便把它制作成腊肉，不仅便于保存，而且肉色更加好看，把腊肉放在锅里烹煮，香飘十里，勾人食欲，是土家人平时招待客人摆在席上的主菜。　　土家腊肉的制作方法是：　　（1）将猪肉分成三至五斤（或更大）的块，便于入味和加工储藏；　　（2）把盐炒黄，加花椒炒出香味出锅；　　（3）把肉用温盐抹匀，放入盆中，将盆底的肉皮朝下肉朝上，面上层的肉皮朝上肉朝下排放整齐，每3~5天翻一次，10天后沥干水分挂到熏房中；　　（4）用松柏枝加核桃壳、花生壳、桔子皮等柴草料进行烟熏烘烤，月余后待肉变棕红时即可。　　熏好的肉应该放在通风处，可保存两至三年不变质，名曰“腊肉”，也称“土家腊肉”、“恩施熏肉”。土家腊肉色泽焦黄、肉质坚实、熏香浓郁、风味独特。　　食用时，取肉在火上将肉皮烧焦黄，放在温水中将皮泡软，刮洗干净备用。　　腊肉的烹调方法比较多，不同部位不同，排骨、猪蹄一般用来炖，制作火锅；其它部位一般用来与鲊广椒、蒜苗、山野菜、小米一起炒、蒸而食。比较有名的腊肉菜品有：小米蒸年肉、鲊广椒炒腊肉、糖年肉、蕨粑炒腊肉、腊蹄子火锅等。 NA
【土家语入门教学】叶教授土家语教学视频 【编者按语】 弘扬土家族的优秀文化，做好土家语的传承和推广，让更多人学习土家语和运用土家文。优酷视频来自：优酷 优酷视频来自：优酷
土家同胞们，我需要你们的支援 http://tieba.baidu.com/p/2792345634#帮忙投下票哦，谢谢了。 NA
我爱土家族的她。。 NA 唉！又是爱情
嗨你们好！我喜欢土家族！ 我有一个朋友来自宜昌的土家族，他是我认识的最酷的人之一。但是我有一点好奇，我问他教我土家语，他说他不会，他说普通话和湖北方言。土家族的语言是几年以前我到宜昌，见到他的家人时候，他的祖父教了我，现在我已经忘记了。我想知道，土家族的年轻人有很多不会说土家族语言吗？ 还有，我想请你们教我说“你来看我，明年我会和你吃午饭”用土家语谢谢！他可以听懂，但是他不说。
土家新娘（一种淡淡的忧伤） 张家界 《土家新娘》　　　　那么我是你悲伤的恋人。你的　　木槿花一样的女子。和你对唱了情歌　　再经历无数的争吵和亲吻之后　　带着自己织的西兰卡普　　出门时由哥哥穿了新鞋，打了花伞　　姐妹们头天晚上唱了“十姊妹”歌，母亲　　为我梳了头。这样我就是你哭泣的新娘　　亲爱的，背我过桥吧，别过我的父老乡亲　　我就是你悲伤的新娘，你幸福的新娘
又是新的一年，我代表吧务团队感谢大家的支持！ 感谢大家在过去的一年里对本吧的支持，在新的一年当中，我们希望与所有吧友一道共同建设好土家族吧，把发扬土家文化作为己任，吸引更多的族人参与到我们中间来，并做好带头作用，学习了解我们的语言，文化。。。。 NA
哪个又删我贴的，给我站出来1 小吧里是不是出了内奸 哪个删的。自己不发帖，乱删人贴，早知，我早就应该竞选吧主
来自汉族的问候。 不知道你们可否欢迎？ 好悲哀
"总觉得怪怪的，都什么乱七八糟的····· RT这贴吧上都特么是什么乱七八糟的？土家族和苗族扯皮，彝族和白族拉架，壮族和傣族对骂，uyghur和kazakh互黑，kazakh和mongol对殴，纳西和摩梭也是不是来几下···尼玛这都是些什么······哪里来的这么多矛盾？Here's to the crazy ones. The misfits. The rebels. The trouble-makers.The round pegs in the square holes. The ones who see things differently.     They're not fond of rules and they have on respect for status-quo.You can quote them, disagree with them, glorify or vilify them.But the only thing you can't do is ignore them.Because they change things. They push the human race forward.while some may see them as the crazy ones, we see genius.Because the people who are crazy enoughto think they can change the world are the ones who do. 放现在都能闹成这样，要是改土归流之前还不得血族仇杀了→_→怎么想怎么诡异                                                                                              -------------Quis custodiet ipsos custodes?"
【土家族吧第一届藏缅民族交流会】【活动】【置顶】 这是本吧开展的第一次大型对外交流活动，欢迎各位藏缅民族兄弟前来参加此次交流会的目的主要是拉近各兄弟民族间的关系，互相沟通，加深对彼此的了解。语言、风俗、宗【和谐】教等各方面均可以涉及。格式只有一条，那就是回复别人时请使用楼中楼回复，这样才能保证每一楼的主题不变，以及不影响吧友们寻找自己感兴趣的话题。祝各位能在土家族吧玩的开心。 第一楼就我先占了吧在各位的母语中，太阳、月亮、星星 都怎么说？首先毕基语中，日（ろち）loci 月（すす）susu 星（ししっ）siri 其中星星日常生活中常用星ぶり（ししっぶり）siribuli 表示一颗颗的繁星 久而久之 表示颗粒的ぶりbuli 也被用来代指星星了
土家族，你在哪里？ 我不知道土家族的历史我不知道土家族的文化我不会写土家族的文字我不能说土家族的语言我向远方呼唤土家人，你在哪里 我不知道天上的哪些星星是土家族的英雄我不知道又有哪些土家族光辉刻下的印迹那些本该惊天泣地的荣誉，又都去了哪里作为一个土家人，哪里是土家族的归属地 我向前追溯，何处是统一他们总在争议却已忘记什么时候迷失了自己 什么时候我们才能有被人称道的自信什么时候我们才能有不被忘却的事迹什么时候我们才能有团结一家的智慧什么时候我们才能有奋勇向前的勇气 那些本该属于毕兹卡的土家人，你在哪里 是啊，让人悲哀。
一贴升级， 哈喽 送上洁白的哈达。有缘和我做朋友的吗
我要当吧主 @小鬼二郎  @china_ilove  支持我的在下面留个名，点个赞。 想逼宫吗？
2009重庆小姐金冠奖吴莎，酉阳形象代言人 NA 出生日期：1987年9月12日 　　身高：1.68米 　　体重：48 　　星座：摩羯座 　　籍贯：重庆酉阳土家族苗族自治县 　　座右铭：“也许天空不会有痕迹，但是我知道，我曾经努力飞翔过。” 　　学校：四川音乐学院表演系 　　成就：2009年重庆小姐金冠奖.2009重庆形象代言人.酉阳土家族苗族自治县形象大使。 　　重庆系列电视剧【默默向前冲】饰演富家女叶玲玲 　　简介： 　　靓丽的外表，甜美的笑容，邻家女般清新脱俗的气质，一个爱好文艺舞台的女孩，一个满怀梦想的土家族女儿，一个四川音乐学院声乐表演系的本科毕业生，2009年7月19日，随着2009重庆小姐竞选总决选的圆满落幕，给予了这个21岁女孩新的身份—2009年重庆小姐金冠奖。她就是吴莎，一个让人不得不爱的女孩，一个充满明星气质的女孩，一个极具亲和力的女孩。当记者见到这个开朗活泼的女孩，竟完全感受不到所谓的明星架子。话匣子打开，我们了解到了她的成长经历，并与大家一同分享。 　　从小到大，不管是学校或者县里举办的文艺活动，吴莎都会积极参加。从小积累的舞台经验为这个年轻的土家女孩打下了扎实的表演基础。吴莎终于在16岁的时候盼来了自己人生中的一次重大转折。在父母的陪同下，她报名参加了重庆市举办的武陵民族之花活动，并最终获得渝东南赛区第三名的成绩。然而这个成绩对于一心想进入总决赛的吴莎来说，却是一个不小的打击。但是，父母的鼓励，让她重拾信心，同时也更加坚定了她走文艺之路的决心。 　　求学经历： 　　初中：酉阳土家族苗族自治县第二中学 　　高中：酉阳土家族苗族自治县第二中学 　　大学：四川音乐学院声乐表演系 　　参与节目： 　　2009年10月，在中央电视台舞蹈世界《风情毕兹卡》哭嫁中扮演新娘； 　　2009年11月11日参加酉阳土家族苗族自治县双庆大型文艺晚会。 　　首届中国体育品牌健康模特大赛宣传酉阳土家摆手舞领舞。 　　中央电视台宣传桃花源的专题片拍摄，吴莎担任主演。 　　为家乡录制，拍摄各种大型宣传海报和专题片。 　　2010年上海世博会，重庆城市代言的身份参加上海世博会。 　　自我评价： 　　最满意的五官：鼻子 　　对自己性格的评价：多愁善感 　　护肤秘诀： 我一般是先用洁面乳清洗脸部，然后把适量鲜奶放入面盆内，用毛巾沾上牛奶（不用拧干毛巾），轻轻敷脸，反复做约5～6次。但是要记住，最后要彻底清洗，千万不要敷着牛奶睡觉哦。 　　喜欢怎样风格的穿衣打扮：休闲，时尚大方 　　身边人评价：外婆： 　　“她对我很好，很有孝心。”说起吴莎，外婆格外高兴，“还在1岁的时候，听到隔壁的音乐声，她（吴莎）就会跟着旋律，站在缝纫机上，扭动着小屁股，我就知道她在音乐方面肯定能有大的发展。” 　　父亲： 　　听话，孝顺。 　　其实从小很想她从美术上发展，但她却对音乐感兴趣，也就支持她。 　　能当上酉阳形象大使，是她的荣幸，也是全家人的骄傲。我们都支持她在宣传酉阳方面作出自己的贡献。 　　弟弟： 　　我姐姐从小很关心我，也孝顺爸爸妈妈，为人很善良友好。她是个很感性的女孩，经常看电视剧看哭。她的成绩是和付出成正比的，我很高兴她能取得现在的成绩。 　　（老师）： 　　她综合素质高，乐感、形象俱佳，对歌曲的理解力强，对艺术追求执著。 　　（朋友）： 　　漂亮，为人和善，音乐方面有天赋，唱歌很有震撼力。 　　（朋友）： 　　对人很好，亲和力强，大气，为他人着想，人缘好。
关于那些土家族的记忆（二） NA NA
关于摆手舞的历史诗书记载 NA NA
新人报道贴， 刚刚看到来迟了，有没有五峰滴， 大五峰滴人呢
黄光耀的历史长篇小说《土司王国》出版发行，建议大家读一读 NA 这是小说，我看过。和一般的小说没有区别，只是多了点土家的风俗罢了，情结基本虚构，主题为现在的流行主题--抗日。与《血誓》差不多。我这里还有一本向盛福写的关于湘西彭氏土司的书。主题明确，以介绍湘西土家历史为主，如果族人的兴趣的话，我可以拍照片出来发给大家。
家乡的老屋大致都是朝东方的，你们那是不是呢？ 小时就听大人说:太阳下坎了，该吃得饭了！ 这一听都晓得是利川滴嘛
"是你们太幽默，还是我太古板？ 恩施土家族杀人指标的传言，我在我的新浪博客多次否认。前不久看到加强版了，说恩施""你们那儿吃人""。我替传播这些谎言的土家人感到羞耻，因为他们已经丧失了自尊心，非要别人把他们当成兽类才满意。可是我又看到：似乎没人像我这么激动地否认过。所以我困惑了：到底是""你们""太幽默，还是我太古板？ 脑残多没办法。。。。。您息怒"
祝大家平安夜快乐！ NA 你也一样
土家族，给我印象最深的是酱饼 我想了解其他土家文化和习俗 土家族有哪些传统节日？生活习俗等
* 我是五峰土家族自治县的妹纸，有五峰滴麻？有认识我的麻？ NA 渔关滴路过
这个吧为什么不跟毕兹卡吧合并？ rt土家族为啥不直接叫毕兹卡族？壮族、苗族、满族、蒙族、维族，都是根据自己民族对自己的称呼谐音过来的。只有土家族在汉语里是意译的。 对此我也表示无语，还有怒族，独龙族看上去像是因为地点。
我是新人终于找到家了！ 我也是土家族重庆市石柱县的，但家却和湖北相连！ Ovhor欢迎欢迎
我能说贵阳晚上广场舞摆手舞流行吗 这首摆手舞曲是铜仁土家歌手野马唱的，高中学校民族文化艺术节就是用的这首歌 你已在苗吧躺枪
关于那些土家族的记忆 NA NA
土家族姑娘来报道 啦啦啦，大家好！新人报道 orhov!bifzivkar marmar(欢迎！土家族姑娘)
土家族喊奶奶是喊“拔拔”？ 是吗？ 阿玛
"【论文】湘西土苗汉三族高中生人格特征比较 ————Sef nier civcivdiev nodiev bor woxniv kufkuv, jixtirkev keuv bor, aivgarmor anf juf sef dor henvnierxix lar bavbav.如果你们的文明意味着卑躬屈膝，那我们就让你们看看野蛮的骄傲。 本族异性间比较"
回家过几年了有不有？ NA 好漂亮的妹子，惊为天人！
"【告同胞书】 ———Lovdiev haovrir nier sar horler gof dav lir, saf bongflongnievxiv ler goxnier kovbav;lovdiev nier niersar horler gof dav lir, saf bongflongvnievxiv ler goxnier livkovlov.     By Nelson Rolihlahla Mandela.当用一个人听得懂的语言和他对话时，触动的是他的大脑；当用一个人的母语和他对话时，触动的是他的心灵By 纳尔逊·罗利赫拉赫拉·曼德拉 NA"
关于土家族的来源！ 族源其来源说法不一，一说为巴人后裔；一说为古代从贵州迁入湘西的乌蛮的一部；甚至说是唐末至五代初年（910年前后）从江西迁居湘西的百艺工匠的后裔，还有人认为是汉人戍边将士和土著女子的后代。根据复旦大学对土家族父系基因抽查结果显示，土家族父系血统以阿尔泰血统为最，约占28%（大致为匈奴和鲜卑等民族）；其次为百越25%；作为土家语言文化主体来源的藏日缅反而在三大来源中位居第三，占21%（羌氐）；除此之外还有汉14%、苗瑶7%以及印欧5%（应当为五胡中的羯族和月氏人）。通过史籍记载（土家族于唐朝后期才正式出现于史籍中）、语言学研究（土家语中的阿尔泰元素）、此次的父系基因结果以及土家族自身史诗记载，大致上可知，土家族是五胡与武陵山区的原住民百越民族融合后形成的，以五胡中的羌氐为主导，掺杂阿尔泰、百越文化元素的混血民族，在唐朝后期基本成型。尽管如此，土家族仍然是藏缅民族，藏缅文化才是毕基文化的核心，与和族、缅甸族（缅族）、藏族、彝族、曼尼普尔族、克伦族、若开族、景颇族（克钦族）、白族、哈尼族、僳僳族、珞巴族、纳西族、羌族、拉祜族、普米族、基诺族、门巴族等均为兄弟民族，较早来到东亚的藏日缅民族一员，从而否定了以上各假说。历史上封建经济从五代（907～979年）起就有一定发展，清朝雍正（1723～1735）年间“改土归流”后，逐渐过渡到地主经济。新中国成立前社会经济处于封建地主经济发展阶段。新中国成立后，实行了社会改革，与苗族联合建立了2个自治州。 根据遗传基因的研究我们哈尼族和土家族有很多相似的地方。。。
鄂西土家的英雄剧《血誓》 NA NA
欢迎新人们的加入，让我们一同建设好土家族吧 看来我们的拜吧还是有作用的，我代表吧务团队感谢大家的加盟，希望每一位还知道自己是毕兹卡的人都能为土家族做出贡献。虽然我们汉化，但我们要谨记自己的文化，也因为我们汉化，才有人误解我们，不认同我们。但我们自己要对得起先人流的血！ NA
土家人在欧洲 我准备硕士毕业以后读博士，所以现在忙得不得了，土家语也很长时间没学了。有时间学、而且愿意学的各位，请珍惜这种机会吧。我太羡慕你们了。 好样的！不过也抽点时间学土家语吧
【必看】新人报到+水经验+找人聊天+污蔑土家等话题禁开贴 新人报到+水经验+找人聊天+污蔑土家等话题禁开贴，违者删贴不解释 还请新来的都来这里报到！
回吧的妹子好漂亮，要不是我意志坚定差点就回不来了！！ NA 吓坏哥了，本来还准备去搅一手的，结果他们说，我要是找了回回，就要信教，还不准和家里人有太多来往
我是土家族.哼哼   有酉 秀 石  彭的吗，爆下性别年龄 我是酉阳土家族苗族自治县的男 23岁   来交点朋友 石柱
今晚去拜访【利川吧】大家来报名，9点准时到 NA 下回艾特我
谁知道土家族得祝福语啊 NA NA
【回访】利川吧祝土家族吧越办越好 祝土家族吧汇聚越来越多的土家族人 楼主最好了
家乡风景美如画。 cuof bavcir huaf boxxix daxzer rev. NA
【土家族】土家族有哪些传统的节日啊？ NA NA
石柱·悦崃镇新城村 NA NA
话说今天巴东地震了？没事吧。 如题 真的么？
湘西龙山县靛房镇第二届舍巴节 优酷视频来自：优酷 第二部分http://v.youku.com/v_show/id_XMjgzMDU2NDY0.html
有多少长阳的土家人…我是长阳土家的…我为土家代言 NA 欢迎一下！ Orhov
印江 NA NA
石柱 NA NA
今天晚上有没得么子活动？ 还去拜吧记得@我 你把各县列出来  两一天拜一县
新人老人注意了，汉家勇士高欢的贴大家就当笑话看好了，不要理他 此人为元清吧脑残粉，自己又偏是汉人，已经找不到自己的定位，他对于我毕兹卡的言论吧务组会妥善处理 caf liaor bax
用土家语说祝福的话要怎么说？ 给一个大学祝福。 求大神帮忙啊。感激不尽。
土家之恋 阳光是外婆的三寸金莲　　魏魏地度量着黄土的小路　　懒洋洋的土家山寨　　黑的瓦角与白的房檐仍旧亲密地相拥着　　嘲弄地看着我的身影 NA
潜水党们都出来冒个泡 NA 冒
现在土家族哪里还保存着比较浓厚的民族特色？？？求科普！！！！ 很多已被汉化，我想调查一些民族特色的东西，该去哪呢？？有木有人科普一下 张家界。酉阳一带
谁愿意和我去各土家族自治县拜吧的来报个到 NA 明晚八点档，永顺吧如何？
最近几天尼玛疯狗咬人的那么多 吧主在哪 怪我怪我
新人哈，来自张家界的土家汉字来报道！！！ NA 我只说我在苗吧看过你的发言，其它什么都不说，你懂
"巴人使用楔形文字 声明···此文博主一直在力证汉族汉语与北方游牧民族与阿尔泰语系的同源关系，甚至恨不得把整个藏缅都囊括进去。切莫当真，看过就好。                                                                                              -------------Quis custodiet ipsos custodes? http://blog.sina.com.cn/s/blog_678be5c60102egnw.htmlHere's to the crazy ones. The misfits. The rebels. The trouble-makers.The round pegs in the square holes. The ones who see things differently.     They're not fond of rules and they have on respect for status-quo.You can quote them, disagree with them, glorify or vilify them.But the only thing you can't do is ignore them.Because they change things. They push the human race forward.while some may see them as the crazy ones, we see genius.Because the people who are crazy enoughto think they can change the world are the ones who do."
大家好，希望认识大家。 NA 我这个人就是心软，总是不忍心楼主单机
"土家语12345678910怎么说啊 求科普————————————————————————————————————————————————— la.lie,suo,re,wong,wo,li,ye,ge,he"
这人典型脑壳拿门夹了，有人养无人教 NA @汉家勇士高欢
【资源】关于毕兹卡的各种资料 防窥                                                                                              -------------Quis custodiet ipsos custodes? 学术资料部分土家族古籍中包含梯玛歌和摆手歌全文                                                                                              -------------Quis custodiet ipsos custodes?
和思奇：民族文化是我们的“根” NA 每个人都有权利、有义务保护自己的民族文化，因为这是我们的根
贵州人和夺足协杯 大家有何看法？ 明年能冲进亚冠前八？
我周围的朋友【土家族】都没人会土家族的语言 我学了给谁讲 传承啊！说给你想听没听过土家语的听，说给周围朋友听，说给自己的儿子女儿听。
#我的贴吧10年足迹，共同成长，深藏功与名 贴吧十年，时光匆匆，再回首，白驹过隙一分钟。  那些褪色的青春梦，普通得不能再普通，玩贴吧的都懂。  贾君鹏，追贴，抢楼，往事如风，足迹不留空。http://tieba.baidu.com/home/zuji点击展开，查看完整图片 NA
但是我也应该用嘶哑的嗓子歌唱 一楼 上个星期的上个星期二下午，我们班上音乐课。那节课讲到中国的民族音乐，老师给我们播放了很多视频，有蒙古族的长调，朝鲜族的阿里郎，苗族的某个歌星的歌，还有塔吉克族的（叫什么我忘了），同学们个个都听得兴奋得要命，因为一个星期只有一节音乐课。但我却迟迟未等来我们土家族的音乐，我坐不住了。但这也是我意料之中的事，土家族的音乐本来就没有经过那么多流行化的包装，似乎也找不到可以拿来放的视频。但是，就这么算了吗？
澄清...... 我中毒了......昨天帖子后面的不良内容不可能是我写的。没准这条也会，呵呵......总之请大家海涵吧。 没事，我会及时删掉的
涪丰石高速和渝利铁路通车 涪丰石高速已经通车，春节回家从重庆坐高速只需两个小时，渝利铁路已经快试行完毕，届时石柱到重庆坐火车一小时。石柱吧友来庆祝！ NA
黔张常铁路和渝怀铁路二线明年开建 将极大改善武陵山区的交通状况！长沙到重庆仅需三小时。渝鄂湘黔友好！ NA
新人报道 大家好，我是汉人 欢迎欢迎
Gursixparpuv（茅古斯） NA NA
穿青人吧来访 穿青人吧吧主资料：1，穿青赤鹰—云南镇雄人。身份证上属白族，实际上是穿青人，穿青人张姓入黔始祖正雄公后人。2，乌蒙萧韵—贵州纳雍人。身份证上属穿青人。穿青人张姓入黔始祖正雄公后人。3，苦乐年华—贵州六盘水人。身份证上属黎族，实际上是属于穿青人，穿青人张姓入黔始祖正雄公后人。穿青族，一个被四分五裂而又不被国家承认的民族 汗
下一个土家中心会在哪里？ 如题，土家各系一直没有联合起来过。但是毕竟各系间总有众寡，不得不承认，最先的中心是在巴国，而第二次中心说溪州土司不为过。下一个呢？ 我认为下一个中心会在龙山，就地理位置而言，说龙山是土家中心不会过吧。东边有张家界，西边有重庆贵州，南边有永顺保靖，北边有恩施。就文化传统而言，现在保存的最完整的土家文化在龙山。就政治而言，龙山县的各种机关土家人担任的比例最大，其中很大比例的人有一种民族情节，也就是说土家文化的发展他们还是相当支持的（如上一部电影梯玛之子正是因为和土家的文化相差太远不能以土家文化作背景，所以当地人极力反对，到最后不能上映）。其他的暂时没有想到。
"土家文—山歌—诗歌 迎宾歌BUVCOR ARNIF BIV MIER GOR, KAV PUR HANR PUR XIX CAFKUV ZAR KUV LIER,   BEV GUF SUR BOR NIEV LARSONGF BIV CER QIUR, RANV BUR LIR   BEV CER HARHUR PAR HUR LIER ,CER KAV PUR HANF BAV CAFPAIV LANR TIEV TIER, GAR HAX KAV PUR TIAOR YIRHAV TAIR SER LAIV ,LAV ER CAOR   GER ENR JIRKEX HAOX AV RUR ,YOUF CER PONGR CER LAR TURGUV CER GAR JIF,JIEF BER BEX JIR YER DIRBIFJIV KAR LOR ZUX, BUV COR MUV COR AF CIVLAF QIEF ENR JIR,SEF HUR NIV KOR KEIR LIAORLAR TIEX DAV HAR,JIER TAV JIEF LIAOV POV TAV大意：百鸟欢唱，鲜花盛开。山山岭岭，笑颜相迎。鱼儿遨游，蜻蜓点水。江水河流，浪花朵朵。昨夜灯烛，灯花灿烂。谁知今日，有朋远来。翻山越岭，淌河渡水。汗水流尽，四肢无力。自古土家，热情好客。今来一次，十分艰辛。今晚大家，不醉不归。                                                                                                                                 作词：彭军   QQ258793378 《盟誓SAR HER 》土汉双文                                 AFDAV BIFBIV NIF RUR BOR DORRARBAR BUF LIER DAV MIEV HUR DORRARBAR BUF LIAOV DAV MIEV HUR LIAOVKOVHAR RIV   BEFDAV DIEF BOV DOR大意：阿妹你请听我说，杀鸡喝血立盟约。杀鸡喝血盟约后，哥做乞丐莫忘哥。 JIEFZUX QINRGAX   HANFLANX ERBARLOFTIV LAOR HAR PIF GARHAX LAFHEIF LONGR LOFTIF HEIFXIV YIR DAFHEIFHEIF LONGR ARKOX   NIF LAF TAV大意：青布帕子长又长，挽个疙瘩丢上墙。十年不见疙瘩散，百年阿妹不丢郎。                                                                                                                                                         作词：彭军 QQ258793378"
唉，把钱借给室友，现在自己没饭吃了 NA 我靠，你太伟大了
